id	filename	md5	size	state
59420c78-8ed5-4cc1-80f7-08e7749a1a3f	nationwidechildrens.org_biospecimen.TCGA-02-0027.xml	1cc3fedc8fb0f5aa61fa25c5cbbe25af	86394	live
a377d405-db16-4b83-9c48-9839a944fa18	a377d405-db16-4b83-9c48-9839a944fa18.vcf.gz	0b14f3f241bc34a13e29afc2e1545c3d	273770	live
e4baf371-ec05-4c29-acd8-80eaa9e3445f	e4baf371-ec05-4c29-acd8-80eaa9e3445f.vep.vcf.gz	0ac114530143eacecfe4d272fbb7c4d9	1188588	live
1b47b43c-2747-4d15-804c-0a1e8423610c	jhu-usc.edu_GBM.HumanMethylation27.2.lvl-3.TCGA-06-0878-01A-01D-0392-05.gdc_hg38.txt	649fa2b68377a60bcffc860459fc979c	9955407	live
3737258e-624f-4383-9c6c-adcd6de5763f	3737258e-624f-4383-9c6c-adcd6de5763f.vep.vcf.gz	a1ca5ca551f38a4fe0f14c302b6f90a5	2959649	live
43649857-f6de-46f8-a1d0-40900f769ec1	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_C07_1486966.nocnv_grch38.seg.txt	025802fb7565f2f874ec62718edf5972	31811	live
343d4cb4-e7cf-412e-933d-2e3cf0c6cae1	SALIC_p_TCGAb26_SNP_N_GenomeWideSNP_6_C08_571246.nocnv_grch38.seg.txt	5fe12bd4071011d102a0ee1fd0924f2b	14893	live
8fc530ac-cde4-4854-8d3f-4d22e7e1ffcb	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_A09_429570.nocnv_grch38.seg.txt	45531aab8db06893bedb9e5851ad2b83	49488	live
1d8f8bd4-6fca-4caf-85ac-46d69b63f4e2	27c88be7-0e65-4e52-8e02-8bad4f720f68_gdc_realn_rehead.bam	9ada2169f755d2756226824969e93e78	10456439151	live
6a7dc49f-d414-4199-8e50-88a114bc7f58	6a7dc49f-d414-4199-8e50-88a114bc7f58.vep.vcf.gz	b4eb7f0869dee95d8da1341b8233808c	198975	live
6b811074-59b8-4a2c-bead-12a6011177fa	C484.TCGA-27-2523-01A-01D-1494-08.7_gdc_realn.bam	4a75b111570a937d7aea2be8659cccd1	20879432823	live
76fdf29c-b49b-43a9-a9e3-2a1b5a781ef1	76fdf29c-b49b-43a9-a9e3-2a1b5a781ef1.vep.vcf.gz	3cba907ea1043a7b0ea98b007cdb1758	136903	live
2498fcf4-bb09-4862-8ae7-2c050017cdc4	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_A01_464786.nocnv_grch38.seg.txt	375ec05092f1b8cae59ad80e5ca8c192	15084	live
fc21845e-2aea-4e5c-b431-fd0ef967c6ad	fc21845e-2aea-4e5c-b431-fd0ef967c6ad.vep.vcf.gz	860268913eda08a91731bba4165713d6	195848	live
9144f58f-ec12-4108-9eff-9ac7470c3ce3	C484.TCGA-74-6573-01A-12D-1845-08.2_gdc_realn.bam	1a69e4344a44a12a2b18c4f3616be4fe	12436896885	live
6edeb81b-d460-4cb2-9e24-2c07e8766ece	nationwidechildrens.org_clinical.TCGA-27-1836.xml	d862759d6baff6ad91db800390caf70a	82183	live
79f8abf1-846e-4892-9a2e-4857632728d2	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_E07_780470.grch38.seg.txt	889654b9c1eeb8325e925895594e42df	14289	live
b1d6868e-1944-46db-ba8a-94504a24b657	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_H11_517798.grch38.seg.txt	20caa6ee1c860a10cf02f3d5dbef53f0	33941	live
b5bbae26-3a3f-4262-aa2f-1a44f94f2eac	982e2940-10b0-4383-bde8-f7ccb9920fc4.htseq.counts.gz	4f5605eb39dcdb727212877da0f0a037	254890	live
3d193a29-5899-443e-b464-eef49ff1ef21	fa57e4e0-04a8-4d7b-ac24-948f2930b36a_gdc_realn_rehead.bam	b2d41d7436fc998bfcefcdc306b35496	11959312954	live
758bf047-f08c-4bcc-b43b-e274f653b6ab	758bf047-f08c-4bcc-b43b-e274f653b6ab.vep.vcf.gz	57b656036c0b734f61e19b538ad0e40b	267671	live
f0bf176f-af02-4101-9ebb-9c5835353eb2	f0bf176f-af02-4101-9ebb-9c5835353eb2.vep.vcf.gz	fa7d4a4aceea3e6e00f28d65576b9e4d	216671	live
d9de0d6b-afd6-47c4-9bf3-9527fde50ba9	90629e6e-2e1e-4f31-884a-6bca2c24ce11.htseq.counts.gz	3b5a5464ab420e3f71d70d38f4c5a0f5	256224	live
8947a72b-8a89-4f66-8ecb-fe44e5a72cb1	8947a72b-8a89-4f66-8ecb-fe44e5a72cb1.vep.vcf.gz	44630102d9bfe5590219263c4ca6bcc3	174201	live
9fb16908-df3b-4ff1-a282-e3195c53b568	f8e7cbd2-b54a-4f30-8fc1-a5c80bfad8b6.FPKM-UQ.txt.gz	9aa0c99b2ca7b4468a8789b609b22987	550915	live
d4f6d634-58b3-470a-aa54-0e75d8011bc0	d4f6d634-58b3-470a-aa54-0e75d8011bc0.vcf.gz	02c7dba62fb9c3e66b9657f1c71dbf85	234494	live
ad70a518-c795-42aa-a6d5-c4d325bc1fe5	ad70a518-c795-42aa-a6d5-c4d325bc1fe5.vcf	8ff23db5615d9d3dcd35b91633585c04	274829	live
c109598c-a008-444d-b2c0-9c231937d3fc	c109598c-a008-444d-b2c0-9c231937d3fc.vep.vcf.gz	0d0826f50d6f370d751663b42422e485	2550690	live
3a579fd6-944d-47a3-91a8-93506d4f782b	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_A05_155780.grch38.seg.txt	6f9549facf7e86ac14c97657ec629055	41103	live
93de3665-1388-4498-8dee-bfa94b1f7dcf	c42fa4ad-4f31-4dfd-b499-599896a57517.FPKM.txt.gz	5fb18e4cd1520b36979ae87b3c240d35	531486	live
17d2339b-4c1a-4630-9a3b-fb69454c9363	BIKES_p_TCGAb62_SNP_N_GenomeWideSNP_6_C12_680698.nocnv_grch38.seg.txt	119b97f2435f25a11fe9305206592f88	22127	live
158b704d-cdf7-4c68-b071-09bf35d66ce4	nationwidechildrens.org_clinical.TCGA-06-0210.xml	3a85f7d7418a0655df854a149c129cbd	25844	live
39bed9f4-cf4b-4c1a-bd1c-8b4ecce72843	39bed9f4-cf4b-4c1a-bd1c-8b4ecce72843.vcf	f9326faf3bf2f567fb5785f2e9403cfe	381556	live
3ce1160f-8f38-47ed-8b45-e4a4ba317eb0	3ce1160f-8f38-47ed-8b45-e4a4ba317eb0.vcf.gz	84609f0427dae8d2b7f9331587e95eed	137438	live
43d3b88d-41df-49d6-a17e-704b6571dafa	43d3b88d-41df-49d6-a17e-704b6571dafa.vep.vcf.gz	1dba04a6fc98d65b3ab4b8f8a14fac58	664331	live
5318d857-38be-444c-9f90-eeefba8b3740	d4ec4331-81fc-4cea-8498-37baa7706291_gdc_realn_rehead.bam	6f107a2123de3c5c13f0beb4e241d02f	12469774721	live
f56ffae1-ac21-42c7-aae5-92945651d528	nationwidechildrens.org_biospecimen.TCGA-32-2494.xml	aded088520f8715590706e181d51c038	84622	live
93009dee-c2f3-429b-8195-790ed7ca7a4d	93009dee-c2f3-429b-8195-790ed7ca7a4d.vep.vcf.gz	9e29592591234fded773c15d99ae0c50	421706	live
644f7f74-ff99-4b70-b65e-74e6b166d0d7	C484.TCGA-27-2527-01A-01D-1494-08.6_gdc_realn.bam	f07b043d2b5d1ea723472092528e1f0e	19540237913	live
644ee8ce-b703-4050-a531-7e8ebaa3e835	d90b02f3-4c68-40ec-9704-1d1d6706e402.FPKM.txt.gz	62d584f10a40b236f6d0d76d26453cbd	536710	live
61b84e11-3d71-4603-9b5f-57ed2d9bcc14	b004e38d-f48c-49f9-a027-4a702fbaf107.FPKM.txt.gz	02617a36b226f9397a6c4b005de9fe74	508410	live
b62dab0b-5f20-4e09-9125-ce8de23dc76b	b62dab0b-5f20-4e09-9125-ce8de23dc76b.vep.vcf.gz	caeb2c9e0933f6b63c6f633c2cf5dfcb	1064358	live
f7379e07-b5cb-42e0-8b25-2d346b4fc718	5cb8a505-e571-4faa-ab14-71e7b6a45a89.FPKM.txt.gz	3425aa7f254c8e88fde31cb726613489	528776	live
482988a9-cacd-4b1f-9a36-2022919a3f4f	jhu-usc.edu_GBM.HumanMethylation450.2.lvl-3.TCGA-06-0190-02A-01D-2004-05.gdc_hg38.txt	ac39743bc457abe11f927562296f4bf4	141293027	live
ca9bcc9b-8c17-42e7-9d1f-4d85e1cc34c1	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_H04_517818.nocnv_grch38.seg.txt	f0bae268a7c3c0c82af3fba9e51c044c	34261	live
aed91d57-d572-4ef7-9513-761fef1f11b3	aed91d57-d572-4ef7-9513-761fef1f11b3.vcf	249b76d6843f69cfdb03a6661c507983	230480	live
bd2e8236-b900-467c-8933-11e7b44147e0	bd2e8236-b900-467c-8933-11e7b44147e0.vep.vcf.gz	49bdd86a51eb9c63335bf71cef6c5ab8	176258	live
733256ae-f938-453d-8f6c-4444eea383dd	733256ae-f938-453d-8f6c-4444eea383dd.vcf.gz	faa4d1fc9f44a51f1fcffd6d89344e34	125317	live
d611d4cf-320b-44f1-820a-4be82be10f25	ROOTY_p_TCGAb27and38_SNP_N_GenomeWideSNP_6_F06_584684.grch38.seg.txt	9620447f5a20347bba3e04b220a439dc	39005	live
860d5cb2-ecf8-4663-bc3d-02d5e25cfed8	C282.TCGA-12-0772-01A-01W.5_gdc_realn.bam	e870f79a5e304993c86cc93d1f5d17bd	31178602267	live
e6b577e3-daea-4349-8bae-13a0454c1124	nationwidechildrens.org_biospecimen.TCGA-14-0786.xml	d8e9ea56355074d24fb668e5c79349ab	103966	live
a88606ca-c824-4214-a6da-4effc262fd22	a88606ca-c824-4214-a6da-4effc262fd22.vcf.gz	02c13ad00346ab4182ed9af29c4e2fc7	156993	live
b3d3bc58-a97a-4e8a-afd1-1195b268ee6d	STAIR_p_TCGA_Batch7_Affx_N_GenomeWideSNP_6_C08_238416.nocnv_grch38.seg.txt	97f772f9e709ed89b806afc73f8e7a4e	7047	live
3e36fb83-d779-48fd-b049-78b3d3708256	3e36fb83-d779-48fd-b049-78b3d3708256.vcf	3dfae2407056f78056a8e7eb5728e829	234340	live
54ad9e39-33ee-4e11-a6d7-26e398b5804f	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_D05_780474.nocnv_grch38.seg.txt	0d34e720da42228643c51d0fde85df2b	4796	live
472ebedf-dc00-4e15-b446-1987c5e95539	472ebedf-dc00-4e15-b446-1987c5e95539.vep.vcf.gz	be4b6d80ce84bd67276b40b9e04ce8bc	195213	live
b911fd02-6051-49ee-b886-32d1cf46fb6d	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_F02_517748.grch38.seg.txt	2d4b458e4e76de50f30bfac9c5b2ded7	68451	live
987652d6-fa2a-4d85-9606-924130cad20f	jhu-usc.edu_GBM.HumanMethylation27.2.lvl-3.TCGA-12-0819-01A-01D-0392-05.gdc_hg38.txt	770ddae2d9785aceb030d4592a20ab7d	9954677	live
7e26363a-e1ab-4156-bb02-c7e3c13a581b	820e3299-bd67-4ba8-a637-32d31205e120.htseq.counts.gz	42f5957a27f77cf82d96af707e877d6a	248659	live
88e72e6f-4cca-4a61-be92-e93fc1ee2246	MESNE_p_TCGAb_401_02_03_04_05_N_GenomeWideSNP_6_B09_1486954.nocnv_grch38.seg.txt	ffd985fb7cde74ce01a2066526f90d99	47635	live
75c4a781-8008-4494-b17c-a80c56d59a4f	nationwidechildrens.org_clinical.TCGA-76-6657.xml	4ba7d868ac2b92a5061b0100783e3aaf	30225	live
d4763432-1b38-4c7c-b469-d840a7f0f8a4	d4763432-1b38-4c7c-b469-d840a7f0f8a4.vep.vcf.gz	851c527888c1deb02eb399fd90fe4b00	175239	live
946de306-bc31-4590-9604-75ec0403be4f	DREES_p_TCGAb_346_347_NSP_GenomeWideSNP_6_A11_1373902.nocnv_grch38.seg.txt	5626a2cfa2d26f318ba2db3e133985cd	8450	live
c2eed421-641c-4336-bf19-c7c0206da5b0	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_E12_190636.nocnv_grch38.seg.txt	c31e242e0a5ad9e61d21985f516219d9	12212	live
d88a030f-915c-42a4-ac0d-70ced61aac82	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_C12_190588.nocnv_grch38.seg.txt	efd88d54ad792202e9f664db9d360c08	18335	live
66efefe0-ba86-4987-9646-121bf8b7ea31	66efefe0-ba86-4987-9646-121bf8b7ea31.vcf.gz	cf210d71762154ae66ca4593c254677d	119531	live
1289fa92-2624-4ee8-921c-1dd6c36c8822	1289fa92-2624-4ee8-921c-1dd6c36c8822.vcf.gz	7461573f50d4e8e974145fd549c14f2a	36739	live
c9027a0a-d274-4ff3-95ed-7efd20d83cc8	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_B04_155766.nocnv_grch38.seg.txt	2b55e511a85c7b42eee41c87def914c9	4094	live
29fd03ef-2ac0-46f9-adf9-b13e8e0e4a80	jhu-usc.edu_GBM.HumanMethylation27.2.lvl-3.TCGA-16-0861-01A-01D-0392-05.gdc_hg38.txt	e1c547b403f9199d0395045a1e5457f6	9955347	live
f517dc0d-b110-432d-8c65-25a630fd5174	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_B05_780444.grch38.seg.txt	e331c67f998dc8daa537304249eaf843	50210	live
0acbf5d5-e7b5-44ed-808c-5824ca620287	C484.TCGA-32-4211-10A-01D-1353-08.3_gdc_realn.bam	e00735b9126715f9259d3c38df7ba29e	19953984488	live
289053fc-eb54-4b35-8571-7544e53abdf2	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_C04_155768.nocnv_grch38.seg.txt	8588ec129b44905855b454c39406b426	9748	live
20bb7eb1-de66-4d8c-8ef8-a15ce9a17bc1	20bb7eb1-de66-4d8c-8ef8-a15ce9a17bc1.vep.vcf.gz	aa9f7b6bb4d908cda1a10f247872a94f	1178428	live
a5633620-418f-482a-8419-1e2329120854	nationwidechildrens.org_clinical.TCGA-06-0644.xml	47a50faf2868317542723599654f0ea5	61419	live
153b949a-65d0-451f-ae8c-15d9e9bbe4b0	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_C05_729824.grch38.seg.txt	e195c6ff6b6896fd3c239fe7f9011abf	59130	live
08179b94-2f0f-4009-be56-e30eaef76b84	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_H05_155794.grch38.seg.txt	9f0fcbdb1280bd2f209d7fca172f244a	70078	live
565f40d5-eff2-4c02-b2f7-3018037c5f6a	jhu-usc.edu_GBM.HumanMethylation27.3.lvl-3.TCGA-14-1454-01A-01D-0521-05.gdc_hg38.txt	de9572c7e6018f44413f75dccac8d1bf	9954857	live
a2ca823f-59bf-4d47-9d3b-88fd328dc1fb	C282.TCGA-15-0742-01A-01W.5_gdc_realn.bam	48e1077f983ffae1a127fe6d47d81bff	31890840334	live
b5b77872-7588-4e81-add0-91ddc8715288	C484.TCGA-81-5911-01A-12D-1845-08.2_gdc_realn.bam	d1f88e1dac417933efde7f33d656b4ed	11978137038	live
cec52abd-0530-4da0-a1e8-042766d3cf1f	C484.TCGA-14-1043-01B-11D-1845-08.2_gdc_realn.bam	ae7aa39e44e461022a8c183da29165f6	11595447445	live
c543b4dd-a4c7-43be-9c14-5d54fec802f1	c543b4dd-a4c7-43be-9c14-5d54fec802f1.vcf.gz	043f76f8b3b7ddbe86874fda5a0168e0	45861	live
48ee78cb-9062-46f8-9934-13f6b01a86e3	nationwidechildrens.org_biospecimen.TCGA-27-2526.xml	36cd70ba64a7ff36ca266e98f1bc79c2	89707	live
3738f234-53de-46eb-a301-f97faf854adf	3738f234-53de-46eb-a301-f97faf854adf.vep.vcf.gz	5814e5f03ccee45678e00ea0f3d65cd5	416344	live
30449be3-e769-4d66-9cbd-12dc579139de	30449be3-e769-4d66-9cbd-12dc579139de.vcf.gz	b037c8724fdc745dd2de8660fad833ed	119900	live
57b6908b-4ea3-4423-9a4b-0be62f6b5541	57b6908b-4ea3-4423-9a4b-0be62f6b5541.vcf	807902bacd5804a600dc6db5a831f127	780488	live
1860f193-a0f6-4d16-9a22-ee91ebb9968f	1860f193-a0f6-4d16-9a22-ee91ebb9968f.vcf	7779b09b1d5005c975123b0d973a4df6	245767	live
6b416e9e-ec48-4341-a9ee-13f1513afab9	4e3b1d39-bb97-4eb2-a3ac-05972163f13c_gdc_realn_rehead.bam	d7f10c427ee1fef4f55bf9a776464c1e	11225498126	live
2b1eedba-73c4-407a-9504-d8f811e2c6e5	2b1eedba-73c4-407a-9504-d8f811e2c6e5.vcf.gz	e1676ac2b70ae6086ae2f35090816ac3	94497	live
e1191bd3-2bac-4a6f-9ba2-bb2c19b8058d	e1191bd3-2bac-4a6f-9ba2-bb2c19b8058d.vep.vcf.gz	71c750d3c110f21d284d3dff30c54e55	810266	live
80e6d433-30dc-4163-9a80-33b9e3ca78f0	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_H12_429598.grch38.seg.txt	0f86488ea68d073a118571fb4ec988a5	44013	live
65c2af22-5444-4336-a809-8538ad1dc7c2	C484.TCGA-32-1991-10C-01D-1353-08.3_gdc_realn.bam	b2677a6921cf38cab1d061384109bc64	22389304433	live
9e514f1c-61a2-4b81-971d-6956123c07ba	ROOTY_p_TCGAb27and38_SNP_N_GenomeWideSNP_6_C06_584524.nocnv_grch38.seg.txt	e5d550332a3feeb84b93f880783a4053	57027	live
744c16a3-385c-4c30-ba84-9d538e1525c3	744c16a3-385c-4c30-ba84-9d538e1525c3.vcf.gz	49adb81d0ed57c77497dc5e7e31a4153	119485	live
f04938bd-a0aa-4b65-a0eb-39e5ab039c72	f04938bd-a0aa-4b65-a0eb-39e5ab039c72.vep.vcf.gz	46b858ab44af5586c3310b36a52537a6	254893	live
3f344769-c223-4357-8cd5-bd4bb0b03323	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_F01_155726.grch38.seg.txt	3208781102d7f208a7ef9d069c7bb427	91585	live
c87234f5-036d-45f8-b721-770f8fd335bf	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_E12_464824.grch38.seg.txt	92dae2552b562b3c5cf05d33bb43d4fb	42689	live
4b542ca7-e5b0-46e3-b968-b58148cf4b7b	4b542ca7-e5b0-46e3-b968-b58148cf4b7b.vcf.gz	c7c1c2bd0b6b8fd97e5ddbee56671571	79531	live
1d2041f7-66e4-464a-be6a-537da14d34f7	TRIGS_p_TCGAaffxB5_sty_GenomeWideSNP_6_A05_223150.nocnv_grch38.seg.txt	9907f74b655013fcb2c23d1d407e8056	31526	live
3cbaab4e-b389-405f-92d3-fdfa9710d69a	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_B05_155782.grch38.seg.txt	4fe061b54822c58b61aeaa66a9fe5af8	54508	live
c5d9b280-2510-4331-b526-3519ef969eb0	nationwidechildrens.org_biospecimen.TCGA-06-0219.xml	71895c45aa7a469b8ce1fe5ae2a86591	96373	live
6b41572f-389b-4c88-ac29-93bcbff80ed1	6b41572f-389b-4c88-ac29-93bcbff80ed1.vep.vcf.gz	362861f739d17fa86c414f9758878827	944722	live
0547d2fa-4b7a-4143-ab29-a12b4efaa801	0547d2fa-4b7a-4143-ab29-a12b4efaa801.vcf.gz	c054e2d09b006ba269ba2ec9ee4eb704	38905	live
503666e6-a3ac-45bb-aaf4-e60184d4fe54	SHUNT_p_TCGA_sigwga_Affx_Sty_GenomeWideSNP_6_H08_228816.nocnv_grch38.seg.txt	5041c4dd9f7cc26a546b9e2c5280bc09	33546	live
cb011da8-0170-49cb-b415-ca530f81bc2b	cb011da8-0170-49cb-b415-ca530f81bc2b.vcf.gz	9071c598788aaf98863fef9884f5d959	159364	live
ba4f385a-894a-4644-bb65-5eee4b4d2234	SHUNT_p_TCGA_sigwga_Affx_Sty_GenomeWideSNP_6_B09_228820.nocnv_grch38.seg.txt	c4d6980a4548c297b4d425b616c25d4c	29700	live
a72913f7-ea44-4eab-a65a-a0af108c3149	a72913f7-ea44-4eab-a65a-a0af108c3149.vcf.gz	13be8bb6cc34e3cbd6830618aa84786f	47005	live
977693f7-2cb4-4c5e-b753-11246b581831	977693f7-2cb4-4c5e-b753-11246b581831.vcf.gz	c547e9a378573ed4707a49b2e9b250fa	110302	live
ea3aa6f8-d292-425c-a13b-eaa704daa547	jhu-usc.edu_GBM.HumanMethylation27.3.lvl-3.TCGA-12-1097-01B-01D-0521-05.gdc_hg38.txt	9f98d29f4cc75ab772dfd88a24f45e65	9955405	live
8dd09bb4-7098-441b-8252-8bb1268034fb	8dd09bb4-7098-441b-8252-8bb1268034fb.vcf	87f2ca9d440eecfdb6c97b30f0d7a862	233735	live
bb352191-b4bb-484e-9e4d-7a62e10fa8b0	bb352191-b4bb-484e-9e4d-7a62e10fa8b0.vep.vcf.gz	470bd9767904e01d15d6ef44d9fa1c77	185795	live
eafb7989-51b5-44b8-8c01-4367b1416d1d	SHUNT_p_TCGA_sigwga_Affx_Sty_GenomeWideSNP_6_A07_228786.nocnv_grch38.seg.txt	e28246b8c72a99167d98060f42bf3456	16568	live
7f7ec2b3-4f77-42db-9072-81e1bc7ead2c	GHATS_p_TCGAaffx_B3_GBM_GenomeWideSNP_6_D04_160140.nocnv_grch38.seg.txt	ecf846721f65bb4b0f559d0217107448	7087	live
27871b8b-6374-4f6d-b214-5044e359d5d1	27871b8b-6374-4f6d-b214-5044e359d5d1.vcf.gz	9244fb40b850586d692fffcda9fed60e	119042	live
388b2675-81c7-48d5-8a05-ed7b4f0151d4	388b2675-81c7-48d5-8a05-ed7b4f0151d4.vcf.gz	7b3e2615b6e1457ce96f51b255646006	75061	live
3e5d1cce-2af5-4ce0-a856-f3c3d8206ee8	3e5d1cce-2af5-4ce0-a856-f3c3d8206ee8.vep.vcf.gz	46a0f1af988bfc8325a18f8260117505	491046	live
ebab2721-6df8-4360-8a20-344c76d326a5	ebab2721-6df8-4360-8a20-344c76d326a5.vep.vcf.gz	694b4905b37acae621ed205bfa05ac9c	2285385	live
860c9b9b-59ec-4664-abcc-4b4f926aded5	PULED_p_TCGA_130_157_N_GenomeWideSNP_6_B03_831776.grch38.seg.txt	9da938b0e6b247dc661451dfb0309db2	42494	live
28dcbee7-2b7d-4809-9b20-146d4984c6e0	28dcbee7-2b7d-4809-9b20-146d4984c6e0.vcf.gz	75e8c78de6ac1eeeedb4416310287f85	294830	live
7eaab3a4-d7be-425f-b538-561f8ec5b72d	C484.TCGA-06-A7TK-10A-01D-A394-08.1_gdc_realn.bam	17cb31fb23037753243f39b42311aa17	18137511898	live
fa0ee70b-e835-49f2-b041-c3df322cb24e	STAIR_p_TCGA_Batch7_Affx_N_GenomeWideSNP_6_C02_238404.grch38.seg.txt	e2d7b26176a4996d7e9c500a7c0882c4	38270	live
d0ff8175-fca4-4563-b3ae-c5b85c05d1c1	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_G02_729776.grch38.seg.txt	d1cc782b61de185bc17d1383980c9e86	87610	live
da6162ed-1ab4-42eb-aa51-641e9629f5ca	C484.TCGA-76-4928-10A-01D-1486-08.8_gdc_realn.bam	87d3f43b09a9cab0241cb9c272bccdf0	16555818746	live
26c2087e-a869-4181-b4ac-e5bc2bc53413	jhu-usc.edu_GBM.HumanMethylation27.6.lvl-3.TCGA-27-1835-01A-01D-0788-05.gdc_hg38.txt	49be01c7768f8756d645fd94e3b3ab01	9953159	live
0fb0d70b-d203-45f8-bd87-8e6a23dd2e0c	C484.TCGA-14-0817-10A-01D-1492-08.4_gdc_realn.bam	45039967fba45a199231ca2cf302e7b1	19934577576	live
456f1fcf-c4ff-4a8f-a5cb-5d10b0d86159	nationwidechildrens.org_biospecimen.TCGA-06-0139.xml	59f4af1a9e1601be53afc787f731f690	127742	live
a881c613-da1b-4064-b44c-d590b883c904	a881c613-da1b-4064-b44c-d590b883c904.vep.vcf.gz	57d37de3f1efe971b8af22aa82763802	299579	live
957ed2aa-afde-4256-870a-477fbeb1d3a7	957ed2aa-afde-4256-870a-477fbeb1d3a7.vep.vcf.gz	3fd3f56d72411a20c267d3242076cf4b	200647	live
a6af67b9-4565-4527-b832-04ee0656d157	a6af67b9-4565-4527-b832-04ee0656d157.vcf.gz	6f0fa31969e39a84c22defe9d64194c8	79067	live
306d677a-e116-4c65-a666-23b46abf0ef5	nationwidechildrens.org_clinical.TCGA-14-0787.xml	eff0bf24e079c4fafa14ac8824cf3be1	29237	live
f1c3ae05-ef45-41a1-b36f-0eb2b981dc92	jhu-usc.edu_GBM.HumanMethylation27.2.lvl-3.TCGA-12-0670-01B-01D-0392-05.gdc_hg38.txt	f6d228dea82667b0d1dbc3b1f285aa82	9953975	live
ce6539c7-e52f-437c-bca9-1aeb56efde73	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_F06_517698.nocnv_grch38.seg.txt	3d64a94f2aa60617cc6a7a279e267d55	19747	live
06765ff0-2d9f-4326-a91b-152cbbb31224	nationwidechildrens.org_biospecimen.TCGA-02-0269.xml	118f25df164d0be00c2d1f68296b1aff	48732	live
1fb9a6be-1c3d-4fad-ba51-f95a600d23d1	de55dea1-658a-4a84-ae5c-fc554e9c4213.FPKM-UQ.txt.gz	9d39dbf5651c033f970107c206dcc69f	536845	live
1f074ed6-0d5e-47dc-9071-7a8ae4c35809	C484.TCGA-19-5956-11A-01D-1696-08.3_gdc_realn.bam	6d5bae2d43e519ee5d4827b3b15dd0c6	11809072697	live
aa7cbe6a-7b56-4c2b-886f-2e7092d84d0c	aa7cbe6a-7b56-4c2b-886f-2e7092d84d0c.vep.vcf.gz	f3b61d7eb78e995ae9e4c03937ea0559	226117	live
85d02f9a-abf4-4a41-98a6-ca4f59d736f8	85d02f9a-abf4-4a41-98a6-ca4f59d736f8.vep.vcf.gz	5d283955aa38de5d42a97ce02710464a	266624	live
68cef16b-b78d-44bf-b923-8c9b77cb8bff	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_B10_155862.grch38.seg.txt	9d7535a3e91303029d8c46bb7bad982b	27249	live
3eabf712-7d74-4aa1-ab3f-9662341ed69d	C484.TCGA-76-6193-10A-01D-1696-08.4_gdc_realn.bam	f5b0039d37adc2abd8c6c3a82c052a9c	9080871427	live
fbadd0a4-a78d-40a0-acc9-89955f5b26bb	C484.TCGA-06-0646-01A-01D-1492-08.5_gdc_realn.bam	909ee4ab59a78dff928a0d226dd5dcbf	19717985611	live
5b64770c-7bd7-4fef-81f4-1db6a86110ca	nationwidechildrens.org_clinical.TCGA-06-0216.xml	992f2557c927b78730d6fe8e748f31cd	49322	live
ca80189b-3dcb-4045-8dd8-6d481c11f591	C484.TCGA-32-1982-10A-01D-1494-08.6_gdc_realn.bam	5a5905465c53173e46a8e4ded62d4e6f	21855167902	live
b071f8b2-ca3a-4814-857a-3f2f3e09ac1c	TRIGS_p_TCGAaffxB5_sty_GenomeWideSNP_6_A06_223166.nocnv_grch38.seg.txt	2ca98561e947c03a2be5d4a759881502	42749	live
ab9bf625-7be7-46d9-9052-7f15df857549	ab9bf625-7be7-46d9-9052-7f15df857549.vcf.gz	936c17a25ad1af09ac342a90f03cda09	68175	live
36f8bb3e-7424-4442-968d-ad1a82ff3faf	nationwidechildrens.org_clinical.TCGA-12-0827.xml	38d16d7a366457726672748a8fa96891	79290	live
8afd3075-6ce6-403c-b980-75b28adf84fe	GLAZY_p_TCGA_B20_SNP_N_GenomeWideSNP_6_F04_517842.grch38.seg.txt	51e55c044e81f01ad1159c36e9fdbdb1	79443	live
